,node_number,Orbit_type_I,Orbit_type_II,two_Orbit_type
69605,69605,22,19,1922
69606,69606,22,19,1922
69607,69607,18,15,1518
69608,69608,22,19,1922
69609,69609,22,19,1922
69610,69610,18,22,1822
69611,69611,22,18,1822
69612,69612,72,35,3572
69613,69613,19,22,1922
69614,69614,15,22,1522
69615,69615,18,15,1518
69616,69616,22,18,1822
69617,69617,18,15,1518
69618,69618,18,22,1822
69619,69619,22,19,1922
69620,69620,22,19,1922
69621,69621,22,19,1922
69622,69622,18,15,1518
69623,69623,18,22,1822
69624,69624,72,35,3572
69625,69625,72,35,3572
69626,69626,15,19,1519
69627,69627,22,19,1922
69628,69628,22,19,1922
69629,69629,22,19,1922
69630,69630,15,19,1519
69631,69631,22,19,1922
69632,69632,18,15,1518
69633,69633,22,20,2022
69634,69634,18,15,1518
69635,69635,18,15,1518
69636,69636,18,15,1518
69637,69637,15,22,1522
69638,69638,15,18,1518
69639,69639,18,15,1518
69640,69640,19,15,1519
69641,69641,15,19,1519
69642,69642,22,18,1822
69643,69643,22,19,1922
69644,69644,15,19,1519
69645,69645,22,19,1922
69646,69646,22,18,1822
69647,69647,18,15,1518
69648,69648,22,19,1922
69649,69649,15,18,1518
69650,69650,15,18,1518
69651,69651,0,35,035
69652,69652,0,35,035
69653,69653,72,35,3572
69654,69654,22,19,1922
69655,69655,15,19,1519
69656,69656,72,35,3572
69657,69657,18,15,1518
69658,69658,22,19,1922
69659,69659,22,19,1922
69660,69660,22,19,1922
69661,69661,22,19,1922
69662,69662,0,35,035
69663,69663,72,35,3572
69664,69664,22,19,1922
69665,69665,22,18,1822
69666,69666,18,19,1819
69667,69667,18,15,1518
69668,69668,15,19,1519
69669,69669,22,19,1922
69670,69670,15,19,1519
69671,69671,22,19,1922
69672,69672,22,19,1922
69673,69673,72,35,3572
69674,69674,22,19,1922
69675,69675,22,19,1922
69676,69676,22,19,1922
69677,69677,15,19,1519
69678,69678,22,19,1922
69679,69679,18,22,1822
69680,69680,15,18,1518
69681,69681,15,19,1519
69682,69682,22,19,1922
69683,69683,22,19,1922
69684,69684,72,35,3572
69685,69685,0,35,035
69686,69686,15,19,1519
69687,69687,18,15,1518
69688,69688,22,19,1922
69689,69689,18,15,1518
69690,69690,15,0,015
69691,69691,72,35,3572
69692,69692,22,19,1922
69693,69693,22,15,1522
69694,69694,72,35,3572
69695,69695,18,22,1822
69696,69696,18,19,1819
69697,69697,22,18,1822
69698,69698,15,18,1518
69699,69699,15,19,1519
69700,69700,18,19,1819
69701,69701,22,19,1922
69702,69702,18,15,1518
69703,69703,19,15,1519
69704,69704,22,19,1922
69705,69705,15,19,1519
69706,69706,72,35,3572
69707,69707,18,19,1819
69708,69708,15,19,1519
69709,69709,72,35,3572
69710,69710,18,15,1518
69711,69711,22,18,1822
69712,69712,22,19,1922
69713,69713,18,15,1518
69714,69714,18,22,1822
69715,69715,18,15,1518
69716,69716,18,19,1819
69717,69717,18,15,1518
69718,69718,18,15,1518
69719,69719,22,19,1922
69720,69720,18,15,1518
69721,69721,22,15,1522
69722,69722,18,22,1822
69723,69723,22,19,1922
69724,69724,18,15,1518
69725,69725,22,18,1822
69726,69726,18,15,1518
69727,69727,22,19,1922
69728,69728,72,35,3572
69729,69729,15,19,1519
69730,69730,22,20,2022
69731,69731,18,22,1822
69732,69732,22,19,1922
69733,69733,19,15,1519
69734,69734,22,19,1922
69735,69735,22,15,1522
69736,69736,15,18,1518
69737,69737,72,35,3572
69738,69738,22,19,1922
69739,69739,15,18,1518
69740,69740,22,19,1922
69741,69741,18,19,1819
69742,69742,22,19,1922
69743,69743,22,18,1822
69744,69744,15,18,1518
69745,69745,15,19,1519
69746,69746,22,19,1922
69747,69747,22,19,1922
69748,69748,15,22,1522
69749,69749,18,15,1518
69750,69750,18,19,1819
69751,69751,18,19,1819
69752,69752,18,22,1822
69753,69753,72,35,3572
69754,69754,15,19,1519
69755,69755,22,15,1522
69756,69756,22,19,1922
69757,69757,22,19,1922
69758,69758,72,35,3572
69759,69759,18,15,1518
69760,69760,0,35,035
69761,69761,15,18,1518
69762,69762,22,19,1922
69763,69763,15,18,1518
69764,69764,19,15,1519
69765,69765,72,35,3572
69766,69766,15,19,1519
69767,69767,18,22,1822
69768,69768,72,35,3572
69769,69769,18,22,1822
69770,69770,18,22,1822
69771,69771,22,19,1922
69772,69772,22,18,1822
69773,69773,72,35,3572
69774,69774,22,15,1522
69775,69775,22,18,1822
69776,69776,72,35,3572
69777,69777,18,19,1819
69778,69778,22,19,1922
69779,69779,22,19,1922
69780,69780,18,19,1819
69781,69781,22,18,1822
69782,69782,18,22,1822
69783,69783,15,22,1522
69784,69784,22,18,1822
69785,69785,22,19,1922
69786,69786,22,19,1922
69787,69787,22,19,1922
69788,69788,18,22,1822
69789,69789,18,15,1518
69790,69790,15,10,1015
69791,69791,5,1,15
69792,69792,22,15,1522
69793,69793,15,19,1519
69794,69794,23,21,2123
69795,69795,16,5,516
69796,69796,18,15,1518
69797,69797,19,18,1819
69798,69798,18,15,1518
69799,69799,72,35,3572
69800,69800,72,35,3572
69801,69801,19,22,1922
69802,69802,18,19,1819
69803,69803,15,18,1518
69804,69804,18,15,1518
69805,69805,15,18,1518
69806,69806,18,15,1518
69807,69807,16,21,1621
69808,69808,15,19,1519
69809,69809,18,22,1822
69810,69810,15,18,1518
69811,69811,0,1,01
69812,69812,18,22,1822
69813,69813,15,18,1518
69814,69814,22,19,1922
69815,69815,15,19,1519
69816,69816,18,19,1819
69817,69817,19,18,1819
69818,69818,18,15,1518
69819,69819,18,15,1518
69820,69820,18,19,1819
69821,69821,15,18,1518
69822,69822,15,19,1519
69823,69823,0,35,035
69824,69824,18,15,1518
69825,69825,0,35,035
69826,69826,15,18,1518
69827,69827,18,15,1518
69828,69828,18,15,1518
69829,69829,19,15,1519
69830,69830,22,15,1522
69831,69831,15,18,1518
69832,69832,0,35,035
69833,69833,15,0,015
69834,69834,19,15,1519
69835,69835,72,35,3572
69836,69836,0,35,035
69837,69837,22,19,1922
69838,69838,22,18,1822
69839,69839,18,22,1822
69840,69840,22,19,1922
69841,69841,72,35,3572
69842,69842,19,22,1922
69843,69843,15,19,1519
69844,69844,18,15,1518
69845,69845,18,19,1819
69846,69846,22,19,1922
69847,69847,15,18,1518
69848,69848,18,15,1518
69849,69849,22,20,2022
69850,69850,22,19,1922
69851,69851,15,19,1519
69852,69852,18,15,1518
69853,69853,72,35,3572
69854,69854,15,18,1518
69855,69855,19,22,1922
69856,69856,21,23,2123
69857,69857,18,15,1518
69858,69858,15,19,1519
69859,69859,22,19,1922
69860,69860,22,19,1922
69861,69861,18,15,1518
69862,69862,15,19,1519
69863,69863,18,22,1822
69864,69864,18,15,1518
69865,69865,22,19,1922
69866,69866,18,15,1518
69867,69867,72,35,3572
69868,69868,22,32,2232
69869,69869,22,19,1922
69870,69870,19,15,1519
69871,69871,22,19,1922
69872,69872,18,15,1518
69873,69873,18,22,1822
69874,69874,18,15,1518
69875,69875,22,18,1822
69876,69876,18,15,1518
69877,69877,22,19,1922
69878,69878,22,19,1922
69879,69879,15,18,1518
69880,69880,72,35,3572
69881,69881,22,19,1922
69882,69882,16,4,416
69883,69883,15,18,1518
69884,69884,72,35,3572
69885,69885,22,19,1922
69886,69886,15,18,1518
69887,69887,22,19,1922
69888,69888,0,2,02
69889,69889,22,19,1922
69890,69890,15,4,415
69891,69891,0,2,02
69892,69892,15,18,1518
69893,69893,18,19,1819
69894,69894,22,19,1922
69895,69895,15,19,1519
69896,69896,15,19,1519
69897,69897,15,19,1519
69898,69898,15,19,1519
69899,69899,22,19,1922
69900,69900,18,15,1518
69901,69901,22,19,1922
69902,69902,18,15,1518
69903,69903,15,22,1522
69904,69904,18,19,1819
69905,69905,15,18,1518
69906,69906,22,19,1922
69907,69907,18,4,418
69908,69908,15,19,1519
69909,69909,15,18,1518
69910,69910,72,35,3572
69911,69911,18,15,1518
69912,69912,18,15,1518
69913,69913,72,35,3572
69914,69914,72,35,3572
69915,69915,22,19,1922
69916,69916,0,35,035
69917,69917,0,35,035
69918,69918,22,19,1922
69919,69919,15,19,1519
69920,69920,72,35,3572
69921,69921,18,15,1518
69922,69922,18,15,1518
69923,69923,18,15,1518
69924,69924,72,35,3572
69925,69925,15,18,1518
69926,69926,15,18,1518
69927,69927,72,35,3572
69928,69928,22,18,1822
69929,69929,19,22,1922
69930,69930,15,18,1518
69931,69931,72,35,3572
69932,69932,22,19,1922
69933,69933,72,35,3572
69934,69934,19,15,1519
69935,69935,15,19,1519
69936,69936,18,22,1822
69937,69937,72,35,3572
69938,69938,20,21,2021
69939,69939,15,19,1519
69940,69940,18,15,1518
69941,69941,72,35,3572
69942,69942,22,18,1822
69943,69943,19,22,1922
69944,69944,18,15,1518
69945,69945,15,22,1522
69946,69946,22,19,1922
69947,69947,15,19,1519
69948,69948,15,18,1518
69949,69949,72,35,3572
69950,69950,18,16,1618
69951,69951,15,19,1519
69952,69952,15,4,415
69953,69953,72,35,3572
69954,69954,22,19,1922
69955,69955,18,15,1518
69956,69956,18,23,1823
69957,69957,16,19,1619
69958,69958,18,15,1518
69959,69959,18,15,1518
69960,69960,0,2,02
69961,69961,19,1,119
69962,69962,15,5,515
69963,69963,19,15,1519
69964,69964,22,19,1922
69965,69965,22,19,1922
69966,69966,22,19,1922
69967,69967,18,16,1618
69968,69968,22,18,1822
69969,69969,72,35,3572
69970,69970,0,3,03
69971,69971,15,19,1519
69972,69972,18,4,418
69973,69973,18,19,1819
69974,69974,22,19,1922
69975,69975,72,35,3572
69976,69976,18,15,1518
69977,69977,22,19,1922
69978,69978,18,22,1822
69979,69979,4,0,04
69980,69980,22,20,2022
69981,69981,18,15,1518
69982,69982,15,18,1518
69983,69983,18,15,1518
69984,69984,22,19,1922
69985,69985,20,19,1920
69986,69986,15,18,1518
69987,69987,22,19,1922
69988,69988,15,19,1519
69989,69989,18,22,1822
69990,69990,15,18,1518
69991,69991,18,22,1822
69992,69992,22,15,1522
69993,69993,22,19,1922
69994,69994,19,18,1819
69995,69995,22,19,1922
69996,69996,15,0,015
69997,69997,15,18,1518
69998,69998,18,15,1518
69999,69999,18,22,1822
70000,70000,18,15,1518
70001,70001,15,18,1518
70002,70002,22,19,1922
70003,70003,19,22,1922
70004,70004,15,19,1519
70005,70005,19,15,1519
70006,70006,18,15,1518
70007,70007,18,15,1518
70008,70008,18,22,1822
70009,70009,18,16,1618
70010,70010,2,26,226
70011,70011,22,19,1922
70012,70012,18,15,1518
70013,70013,15,19,1519
70014,70014,15,19,1519
70015,70015,22,19,1922
70016,70016,22,18,1822
70017,70017,22,19,1922
70018,70018,15,18,1518
70019,70019,18,22,1822
70020,70020,22,15,1522
70021,70021,18,15,1518
70022,70022,0,2,02
70023,70023,18,15,1518
70024,70024,0,2,02
70025,70025,72,35,3572
70026,70026,22,19,1922
70027,70027,18,15,1518
70028,70028,18,4,418
70029,70029,18,15,1518
70030,70030,0,1,01
70031,70031,18,22,1822
70032,70032,18,15,1518
70033,70033,22,15,1522
70034,70034,22,19,1922
70035,70035,19,22,1922
70036,70036,19,22,1922
70037,70037,15,0,015
70038,70038,18,16,1618
70039,70039,18,15,1518
70040,70040,18,19,1819
70041,70041,15,10,1015
70042,70042,22,19,1922
70043,70043,18,22,1822
70044,70044,15,18,1518
70045,70045,18,15,1518
70046,70046,15,19,1519
70047,70047,19,22,1922
70048,70048,72,35,3572
70049,70049,72,35,3572
70050,70050,15,18,1518
70051,70051,18,15,1518
70052,70052,22,18,1822
70053,70053,18,19,1819
70054,70054,18,19,1819
70055,70055,18,15,1518
70056,70056,72,35,3572
70057,70057,22,19,1922
70058,70058,72,35,3572
70059,70059,22,19,1922
70060,70060,72,35,3572
70061,70061,18,15,1518
70062,70062,18,15,1518
70063,70063,15,19,1519
70064,70064,72,35,3572
70065,70065,15,19,1519
70066,70066,15,5,515
70067,70067,18,19,1819
70068,70068,15,18,1518
70069,70069,19,22,1922
70070,70070,18,15,1518
70071,70071,15,19,1519
70072,70072,18,15,1518
70073,70073,18,19,1819
70074,70074,18,15,1518
70075,70075,15,1,115
70076,70076,22,20,2022
70077,70077,19,22,1922
70078,70078,22,19,1922
70079,70079,22,19,1922
70080,70080,72,35,3572
70081,70081,22,15,1522
70082,70082,72,35,3572
70083,70083,19,6,619
70084,70084,22,19,1922
70085,70085,15,18,1518
70086,70086,22,19,1922
70087,70087,72,35,3572
70088,70088,18,15,1518
70089,70089,72,35,3572
70090,70090,22,19,1922
70091,70091,22,19,1922
70092,70092,19,4,419
70093,70093,22,19,1922
70094,70094,0,35,035
70095,70095,18,22,1822
70096,70096,15,19,1519
70097,70097,18,15,1518
70098,70098,0,35,035
70099,70099,72,35,3572
70100,70100,15,19,1519
70101,70101,22,19,1922
70102,70102,18,15,1518
70103,70103,22,19,1922
70104,70104,15,16,1516
70105,70105,72,35,3572
70106,70106,22,18,1822
70107,70107,18,15,1518
70108,70108,22,18,1822
70109,70109,19,15,1519
70110,70110,18,15,1518
70111,70111,22,19,1922
70112,70112,18,22,1822
70113,70113,22,18,1822
70114,70114,15,18,1518
70115,70115,22,19,1922
70116,70116,72,35,3572
70117,70117,0,35,035
70118,70118,18,15,1518
70119,70119,22,19,1922
70120,70120,72,35,3572
70121,70121,15,18,1518
70122,70122,15,18,1518
70123,70123,22,19,1922
70124,70124,22,19,1922
70125,70125,18,22,1822
70126,70126,22,19,1922
70127,70127,15,18,1518
70128,70128,22,20,2022
70129,70129,72,35,3572
70130,70130,19,22,1922
70131,70131,22,18,1822
70132,70132,19,22,1922
70133,70133,15,18,1518
70134,70134,22,19,1922
70135,70135,22,15,1522
70136,70136,22,19,1922
70137,70137,18,15,1518
70138,70138,22,19,1922
70139,70139,22,19,1922
70140,70140,0,35,035
70141,70141,22,18,1822
70142,70142,15,18,1518
70143,70143,22,19,1922
70144,70144,22,19,1922
70145,70145,72,35,3572
70146,70146,0,1,01
70147,70147,22,19,1922
70148,70148,22,19,1922
70149,70149,22,19,1922
70150,70150,15,19,1519
70151,70151,22,19,1922
70152,70152,72,35,3572
70153,70153,15,18,1518
70154,70154,18,16,1618
70155,70155,22,19,1922
70156,70156,22,19,1922
70157,70157,18,19,1819
70158,70158,15,18,1518
70159,70159,22,19,1922
70160,70160,15,18,1518
70161,70161,22,18,1822
70162,70162,18,15,1518
70163,70163,22,19,1922
70164,70164,18,19,1819
70165,70165,15,18,1518
70166,70166,18,16,1618
70167,70167,22,19,1922
70168,70168,15,18,1518
70169,70169,22,19,1922
70170,70170,22,19,1922
70171,70171,22,19,1922
70172,70172,1,0,01
70173,70173,18,15,1518
70174,70174,22,18,1822
70175,70175,18,22,1822
70176,70176,22,15,1522
70177,70177,18,15,1518
70178,70178,22,15,1522
70179,70179,22,15,1522
70180,70180,18,15,1518
70181,70181,18,15,1518
70182,70182,22,19,1922
70183,70183,22,19,1922
70184,70184,15,18,1518
70185,70185,15,19,1519
70186,70186,22,18,1822
70187,70187,22,19,1922
70188,70188,15,18,1518
70189,70189,22,19,1922
70190,70190,22,19,1922
70191,70191,22,19,1922
70192,70192,15,18,1518
70193,70193,22,19,1922
70194,70194,15,22,1522
70195,70195,22,19,1922
70196,70196,22,18,1822
70197,70197,15,18,1518
70198,70198,22,19,1922
70199,70199,72,35,3572
70200,70200,15,18,1518
70201,70201,22,18,1822
70202,70202,22,19,1922
70203,70203,15,19,1519
70204,70204,22,15,1522
70205,70205,72,35,3572
70206,70206,22,19,1922
70207,70207,22,19,1922
70208,70208,15,19,1519
70209,70209,22,19,1922
70210,70210,22,19,1922
70211,70211,22,19,1922
70212,70212,22,18,1822
70213,70213,22,19,1922
70214,70214,72,35,3572
70215,70215,15,18,1518
70216,70216,22,19,1922
70217,70217,0,35,035
70218,70218,18,15,1518
70219,70219,18,15,1518
70220,70220,22,19,1922
70221,70221,15,18,1518
70222,70222,22,15,1522
70223,70223,22,18,1822
70224,70224,18,22,1822
70225,70225,15,19,1519
70226,70226,18,22,1822
70227,70227,0,35,035
70228,70228,22,19,1922
70229,70229,22,18,1822
70230,70230,18,15,1518
70231,70231,72,35,3572
70232,70232,22,19,1922
70233,70233,22,19,1922
70234,70234,15,19,1519
70235,70235,15,19,1519
70236,70236,72,35,3572
70237,70237,0,35,035
70238,70238,15,18,1518
70239,70239,15,4,415
70240,70240,22,18,1822
70241,70241,22,19,1922
70242,70242,15,18,1518
70243,70243,22,19,1922
70244,70244,72,35,3572
70245,70245,15,18,1518
70246,70246,22,19,1922
70247,70247,15,4,415
70248,70248,22,19,1922
70249,70249,0,35,035
70250,70250,15,18,1518
70251,70251,22,19,1922
70252,70252,18,19,1819
70253,70253,18,22,1822
70254,70254,18,15,1518
70255,70255,22,19,1922
70256,70256,22,19,1922
70257,70257,22,19,1922
70258,70258,15,19,1519
70259,70259,22,19,1922
70260,70260,22,19,1922
70261,70261,22,19,1922
70262,70262,22,19,1922
70263,70263,18,15,1518
70264,70264,18,15,1518
70265,70265,18,15,1518
70266,70266,15,22,1522
70267,70267,15,18,1518
70268,70268,15,18,1518
70269,70269,22,19,1922
70270,70270,22,19,1922
70271,70271,72,35,3572
70272,70272,72,35,3572
70273,70273,22,19,1922
70274,70274,18,19,1819
70275,70275,72,35,3572
70276,70276,22,19,1922
70277,70277,15,22,1522
70278,70278,18,15,1518
70279,70279,22,19,1922
70280,70280,22,15,1522
70281,70281,22,19,1922
70282,70282,15,22,1522
70283,70283,18,15,1518
70284,70284,18,15,1518
70285,70285,22,19,1922
70286,70286,15,19,1519
70287,70287,22,19,1922
70288,70288,22,15,1522
70289,70289,18,15,1518
70290,70290,15,18,1518
70291,70291,4,1,14
70292,70292,22,19,1922
70293,70293,15,19,1519
70294,70294,15,18,1518
70295,70295,18,22,1822
70296,70296,22,18,1822
70297,70297,22,18,1822
70298,70298,22,18,1822
70299,70299,15,18,1518
70300,70300,72,35,3572
70301,70301,19,15,1519
70302,70302,18,19,1819
70303,70303,72,35,3572
70304,70304,72,35,3572
70305,70305,19,22,1922
70306,70306,22,19,1922
70307,70307,22,19,1922
70308,70308,72,35,3572
70309,70309,18,19,1819
70310,70310,15,22,1522
70311,70311,22,19,1922
70312,70312,22,18,1822
70313,70313,15,18,1518
70314,70314,22,19,1922
70315,70315,18,15,1518
70316,70316,18,19,1819
70317,70317,18,22,1822
70318,70318,22,19,1922
70319,70319,22,19,1922
70320,70320,15,19,1519
70321,70321,15,18,1518
70322,70322,15,18,1518
70323,70323,72,35,3572
70324,70324,22,15,1522
70325,70325,4,18,418
70326,70326,22,20,2022
70327,70327,18,19,1819
70328,70328,6,1,16
70329,70329,22,15,1522
70330,70330,15,18,1518
70331,70331,22,19,1922
70332,70332,0,1,01
70333,70333,72,35,3572
70334,70334,22,18,1822
70335,70335,15,19,1519
70336,70336,22,19,1922
70337,70337,72,35,3572
70338,70338,0,1,01
70339,70339,72,35,3572
70340,70340,19,15,1519
70341,70341,19,15,1519
70342,70342,18,15,1518
70343,70343,19,4,419
70344,70344,19,22,1922
70345,70345,72,35,3572
70346,70346,72,35,3572
70347,70347,72,35,3572
70348,70348,15,19,1519
70349,70349,0,35,035
70350,70350,18,15,1518
70351,70351,0,35,035
70352,70352,19,22,1922
70353,70353,20,5,520
70354,70354,15,18,1518
70355,70355,72,35,3572
70356,70356,22,19,1922
70357,70357,15,18,1518
70358,70358,15,18,1518
70359,70359,72,35,3572
70360,70360,18,19,1819
70361,70361,22,19,1922
70362,70362,15,19,1519
70363,70363,18,15,1518
70364,70364,18,15,1518
70365,70365,15,19,1519
70366,70366,18,15,1518
70367,70367,15,19,1519
70368,70368,72,35,3572
70369,70369,18,15,1518
70370,70370,18,15,1518
70371,70371,18,15,1518
70372,70372,18,15,1518
70373,70373,18,15,1518
70374,70374,22,19,1922
70375,70375,72,35,3572
70376,70376,0,35,035
70377,70377,15,18,1518
70378,70378,18,15,1518
70379,70379,15,18,1518
70380,70380,22,19,1922
70381,70381,18,20,1820
70382,70382,15,4,415
70383,70383,15,19,1519
70384,70384,22,19,1922
70385,70385,1,19,119
70386,70386,19,15,1519
70387,70387,15,19,1519
70388,70388,22,19,1922
70389,70389,15,19,1519
70390,70390,72,35,3572
70391,70391,19,22,1922
70392,70392,18,15,1518
70393,70393,19,22,1922
70394,70394,22,19,1922
70395,70395,19,22,1922
70396,70396,18,15,1518
70397,70397,18,15,1518
70398,70398,18,19,1819
70399,70399,22,15,1522
70400,70400,15,19,1519
70401,70401,0,35,035
70402,70402,72,35,3572
70403,70403,19,22,1922
70404,70404,15,18,1518
70405,70405,15,19,1519
70406,70406,18,15,1518
70407,70407,15,18,1518
70408,70408,18,15,1518
70409,70409,19,15,1519
70410,70410,22,19,1922
70411,70411,18,16,1618
70412,70412,15,19,1519
70413,70413,22,18,1822
70414,70414,15,19,1519
70415,70415,15,19,1519
70416,70416,19,15,1519
70417,70417,15,16,1516
70418,70418,22,19,1922
70419,70419,15,16,1516
70420,70420,19,22,1922
70421,70421,72,35,3572
70422,70422,15,18,1518
70423,70423,15,18,1518
70424,70424,72,35,3572
70425,70425,18,15,1518
70426,70426,18,15,1518
70427,70427,72,35,3572
70428,70428,18,15,1518
70429,70429,22,19,1922
70430,70430,0,35,035
70431,70431,15,18,1518
70432,70432,22,15,1522
70433,70433,72,35,3572
70434,70434,18,16,1618
70435,70435,18,19,1819
70436,70436,15,19,1519
70437,70437,19,15,1519
70438,70438,18,15,1518
70439,70439,18,15,1518
70440,70440,0,35,035
70441,70441,18,15,1518
70442,70442,72,35,3572
70443,70443,72,35,3572
70444,70444,18,16,1618
70445,70445,15,19,1519
70446,70446,21,20,2021
70447,70447,15,18,1518
70448,70448,15,27,1527
70449,70449,18,15,1518
70450,70450,72,35,3572
70451,70451,22,19,1922
70452,70452,22,19,1922
70453,70453,16,4,416
70454,70454,18,15,1518
70455,70455,18,16,1618
70456,70456,15,22,1522
70457,70457,72,35,3572
70458,70458,18,15,1518
70459,70459,18,15,1518
70460,70460,15,16,1516
70461,70461,15,4,415
70462,70462,19,15,1519
70463,70463,72,35,3572
70464,70464,72,35,3572
70465,70465,18,15,1518
70466,70466,0,3,03
70467,70467,18,19,1819
70468,70468,72,35,3572
70469,70469,22,19,1922
70470,70470,20,17,1720
70471,70471,72,35,3572
70472,70472,72,35,3572
70473,70473,18,15,1518
70474,70474,18,19,1819
70475,70475,15,22,1522
70476,70476,15,18,1518
70477,70477,15,19,1519
70478,70478,18,15,1518
70479,70479,18,15,1518
70480,70480,18,16,1618
70481,70481,0,2,02
70482,70482,19,15,1519
70483,70483,18,15,1518
70484,70484,18,19,1819
70485,70485,19,22,1922
70486,70486,22,15,1522
70487,70487,22,18,1822
70488,70488,15,18,1518
70489,70489,22,19,1922
70490,70490,19,1,119
70491,70491,22,20,2022
70492,70492,0,2,02
70493,70493,18,15,1518
70494,70494,18,15,1518
70495,70495,1,6,16
70496,70496,22,19,1922
70497,70497,22,19,1922
70498,70498,18,15,1518
